****************************
RPMD potential of mean force
****************************

Temperature                             = 300 K
-0.07427249  0.0016577378
-0.07424648  0.0016578782
-0.07422048  0.0016580151
-0.07419448  0.0016581488
-0.07416848  0.0016582791
-0.07414248  0.0016584062
-0.07411648  0.0016585301
-0.07409048  0.0016586508
-0.07406448  0.0016587684
-0.07403848  0.0016588829
-0.07401248  0.0016589944
-0.07398648  0.0016591029
-0.07396048  0.0016592084
-0.07393448  0.0016593110
-0.07390848  0.0016594108
-0.07388248  0.0016595077
-0.07385648  0.0016596018
-0.07383048  0.0016596932
-0.07380448  0.0016597819
-0.07377848  0.0016598680
-0.07375248  0.0016599514
-0.07372647  0.0016600322
-0.07370047  0.0016601105
-0.07367447  0.0016601862
-0.07364847  0.0016602595
-0.07362247  0.0016603303
-0.07359647  0.0016603988
-0.07357047  0.0016604648
-0.07354447  0.0016605286
-0.07351847  0.0016605900
-0.07349247  0.0016606492
-0.07346647  0.0016607062
-0.07344047  0.0016607610
-0.07341447  0.0016608136
-0.07338847  0.0016608641
-0.07336247  0.0016609125
-0.07333647  0.0016609589
-0.07331047  0.0016610032
-0.07328447  0.0016610455
-0.07325847  0.0016610858
-0.07323246  0.0016611243
-0.07320646  0.0016611608
-0.07318046  0.0016611954
-0.07315446  0.0016612282
-0.07312846  0.0016612592
-0.07310246  0.0016612884
-0.07307646  0.0016613158
-0.07305046  0.0016613415
-0.07302446  0.0016613655
-0.07299846  0.0016613878
-0.07297246  0.0016614085
-0.07294646  0.0016614275
-0.07292046  0.0016614449
-0.07289446  0.0016614608
-0.07286846  0.0016614751
-0.07284246  0.0016614879
-0.07281646  0.0016614992
-0.07279046  0.0016615090
-0.07276446  0.0016615173
-0.07273845  0.0016615242
-0.07271245  0.0016615297
-0.07268645  0.0016615338
-0.07266045  0.0016615365
-0.07263445  0.0016615379
-0.07260845  0.0016615379
-0.07258245  0.0016615367
-0.07255645  0.0016615342
-0.07253045  0.0016615303
-0.07250445  0.0016615253
-0.07247845  0.0016615190
-0.07245245  0.0016615115
-0.07242645  0.0016615028
-0.07240045  0.0016614929
-0.07237445  0.0016614819
-0.07234845  0.0016614697
-0.07232245  0.0016614564
-0.07229645  0.0016614420
-0.07227045  0.0016614265
-0.07224444  0.0016614099
-0.07221844  0.0016613922
-0.07219244  0.0016613735
-0.07216644  0.0016613537
-0.07214044  0.0016613329
-0.07211444  0.0016613112
-0.07208844  0.0016612884
-0.07206244  0.0016612646
-0.07203644  0.0016612399
-0.07201044  0.0016612142
-0.07198444  0.0016611875
-0.07195844  0.0016611599
-0.07193244  0.0016611314
-0.07190644  0.0016611019
-0.07188044  0.0016610716
-0.07185444  0.0016610404
-0.07182844  0.0016610082
-0.07180244  0.0016609752
-0.07177644  0.0016609413
-0.07175044  0.0016609066
-0.07172443  0.0016608710
-0.07169843  0.0016608346
-0.07167243  0.0016607973
-0.07164643  0.0016607592
-0.07162043  0.0016607203
-0.07159443  0.0016606805
-0.07156843  0.0016606400
-0.07154243  0.0016605986
-0.07151643  0.0016605565
-0.07149043  0.0016605135
-0.07146443  0.0016604698
-0.07143843  0.0016604253
-0.07141243  0.0016603800
-0.07138643  0.0016603340
-0.07136043  0.0016602871
-0.07133443  0.0016602396
-0.07130843  0.0016601912
-0.07128243  0.0016601421
-0.07125643  0.0016600922
-0.07123042  0.0016600416
-0.07120442  0.0016599903
-0.07117842  0.0016599382
-0.07115242  0.0016598853
-0.07112642  0.0016598318
-0.07110042  0.0016597774
-0.07107442  0.0016597224
-0.07104842  0.0016596666
-0.07102242  0.0016596101
-0.07099642  0.0016595528
-0.07097042  0.0016594948
-0.07094442  0.0016594361
-0.07091842  0.0016593766
-0.07089242  0.0016593164
-0.07086642  0.0016592555
-0.07084042  0.0016591938
-0.07081442  0.0016591315
-0.07078842  0.0016590683
-0.07076242  0.0016590045
-0.07073641  0.0016589399
-0.07071041  0.0016588746
-0.07068441  0.0016588085
-0.07065841  0.0016587417
-0.07063241  0.0016586742
-0.07060641  0.0016586059
-0.07058041  0.0016585369
-0.07055441  0.0016584671
-0.07052841  0.0016583966
-0.07050241  0.0016583253
-0.07047641  0.0016582533
-0.07045041  0.0016581805
-0.07042441  0.0016581070
-0.07039841  0.0016580327
-0.07037241  0.0016579577
-0.07034641  0.0016578819
-0.07032041  0.0016578053
-0.07029441  0.0016577279
-0.07026841  0.0016576498
-0.07024240  0.0016575709
-0.07021640  0.0016574912
-0.07019040  0.0016574107
-0.07016440  0.0016573295
-0.07013840  0.0016572474
-0.07011240  0.0016571646
-0.07008640  0.0016570809
-0.07006040  0.0016569965
-0.07003440  0.0016569112
-0.07000840  0.0016568252
-0.06998240  0.0016567383
-0.06995640  0.0016566506
-0.06993040  0.0016565621
-0.06990440  0.0016564728
-0.06987840  0.0016563826
-0.06985240  0.0016562916
-0.06982640  0.0016561997
-0.06980040  0.0016561071
-0.06977440  0.0016560135
-0.06974839  0.0016559192
-0.06972239  0.0016558239
-0.06969639  0.0016557278
-0.06967039  0.0016556309
-0.06964439  0.0016555331
-0.06961839  0.0016554344
-0.06959239  0.0016553348
-0.06956639  0.0016552344
-0.06954039  0.0016551331
-0.06951439  0.0016550309
-0.06948839  0.0016549278
-0.06946239  0.0016548238
-0.06943639  0.0016547189
-0.06941039  0.0016546132
-0.06938439  0.0016545065
-0.06935839  0.0016543989
-0.06933239  0.0016542904
-0.06930639  0.0016541810
-0.06928039  0.0016540706
-0.06925439  0.0016539594
-0.06922838  0.0016538472
-0.06920238  0.0016537341
-0.06917638  0.0016536200
-0.06915038  0.0016535051
-0.06912438  0.0016533891
-0.06909838  0.0016532723
-0.06907238  0.0016531545
-0.06904638  0.0016530358
-0.06902038  0.0016529161
-0.06899438  0.0016527954
-0.06896838  0.0016526739
-0.06894238  0.0016525513
-0.06891638  0.0016524278
-0.06889038  0.0016523034
-0.06886438  0.0016521779
-0.06883838  0.0016520516
-0.06881238  0.0016519242
-0.06878638  0.0016517959
-0.06876038  0.0016516667
-0.06873437  0.0016515364
-0.06870837  0.0016514052
-0.06868237  0.0016512731
-0.06865637  0.0016511399
-0.06863037  0.0016510058
-0.06860437  0.0016508707
-0.06857837  0.0016507347
-0.06855237  0.0016505977
-0.06852637  0.0016504597
-0.06850037  0.0016503207
-0.06847437  0.0016501808
-0.06844837  0.0016500399
-0.06842237  0.0016498981
-0.06839637  0.0016497552
-0.06837037  0.0016496114
-0.06834437  0.0016494667
-0.06831837  0.0016493210
-0.06829237  0.0016491743
-0.06826637  0.0016490267
-0.06824036  0.0016488781
-0.06821436  0.0016487286
-0.06818836  0.0016485781
-0.06816236  0.0016484266
-0.06813636  0.0016482743
-0.06811036  0.0016481209
-0.06808436  0.0016479667
-0.06805836  0.0016478115
-0.06803236  0.0016476554
-0.06800636  0.0016474983
-0.06798036  0.0016473404
-0.06795436  0.0016471815
-0.06792836  0.0016470217
-0.06790236  0.0016468610
-0.06787636  0.0016466994
-0.06785036  0.0016465369
-0.06782436  0.0016463735
-0.06779836  0.0016462092
-0.06777236  0.0016460441
-0.06774635  0.0016458781
-0.06772035  0.0016457112
-0.06769435  0.0016455434
-0.06766835  0.0016453748
-0.06764235  0.0016452054
-0.06761635  0.0016450351
-0.06759035  0.0016448640
-0.06756435  0.0016446921
-0.06753835  0.0016445194
-0.06751235  0.0016443459
-0.06748635  0.0016441715
-0.06746035  0.0016439964
-0.06743435  0.0016438206
-0.06740835  0.0016436439
-0.06738235  0.0016434665
-0.06735635  0.0016432884
-0.06733035  0.0016431095
-0.06730435  0.0016429299
-0.06727835  0.0016427496
-0.06725235  0.0016425686
-0.06722634  0.0016423869
-0.06720034  0.0016422045
-0.06717434  0.0016420214
-0.06714834  0.0016418377
-0.06712234  0.0016416534
-0.06709634  0.0016414684
-0.06707034  0.0016412828
-0.06704434  0.0016410966
-0.06701834  0.0016409098
-0.06699234  0.0016407225
-0.06696634  0.0016405346
-0.06694034  0.0016403461
-0.06691434  0.0016401571
-0.06688834  0.0016399676
-0.06686234  0.0016397776
-0.06683634  0.0016395871
-0.06681034  0.0016393962
-0.06678434  0.0016392047
-0.06675834  0.0016390129
-0.06673233  0.0016388206
-0.06670633  0.0016386279
-0.06668033  0.0016384348
-0.06665433  0.0016382414
-0.06662833  0.0016380476
-0.06660233  0.0016378534
-0.06657633  0.0016376590
-0.06655033  0.0016374642
-0.06652433  0.0016372692
-0.06649833  0.0016370739
-0.06647233  0.0016368783
-0.06644633  0.0016366826
-0.06642033  0.0016364866
-0.06639433  0.0016362904
-0.06636833  0.0016360941
-0.06634233  0.0016358976
-0.06631633  0.0016357010
-0.06629033  0.0016355043
-0.06626433  0.0016353075
-0.06623832  0.0016351106
-0.06621232  0.0016349137
-0.06618632  0.0016347168
-0.06616032  0.0016345199
-0.06613432  0.0016343230
-0.06610832  0.0016341261
-0.06608232  0.0016339293
-0.06605632  0.0016337326
-0.06603032  0.0016335360
-0.06600432  0.0016333396
-0.06597832  0.0016331433
-0.06595232  0.0016329472
-0.06592632  0.0016327513
-0.06590032  0.0016325556
-0.06587432  0.0016323602
-0.06584832  0.0016321650
-0.06582232  0.0016319702
-0.06579632  0.0016317757
-0.06577032  0.0016315815
-0.06574431  0.0016313877
-0.06571831  0.0016311943
-0.06569231  0.0016310014
-0.06566631  0.0016308089
-0.06564031  0.0016306169
-0.06561431  0.0016304253
-0.06558831  0.0016302343
-0.06556231  0.0016300439
-0.06553631  0.0016298540
-0.06551031  0.0016296648
-0.06548431  0.0016294762
-0.06545831  0.0016292883
-0.06543231  0.0016291010
-0.06540631  0.0016289145
-0.06538031  0.0016287287
-0.06535431  0.0016285437
-0.06532831  0.0016283594
-0.06530231  0.0016281760
-0.06527631  0.0016279935
-0.06525031  0.0016278118
-0.06522430  0.0016276311
-0.06519830  0.0016274513
-0.06517230  0.0016272725
-0.06514630  0.0016270946
-0.06512030  0.0016269178
-0.06509430  0.0016267420
-0.06506830  0.0016265673
-0.06504230  0.0016263938
-0.06501630  0.0016262213
-0.06499030  0.0016260501
-0.06496430  0.0016258800
-0.06493830  0.0016257112
-0.06491230  0.0016255436
-0.06488630  0.0016253773
-0.06486030  0.0016252123
-0.06483430  0.0016250487
-0.06480830  0.0016248864
-0.06478230  0.0016247256
-0.06475630  0.0016245661
-0.06473029  0.0016244082
-0.06470429  0.0016242517
-0.06467829  0.0016240968
-0.06465229  0.0016239434
-0.06462629  0.0016237916
-0.06460029  0.0016236414
-0.06457429  0.0016234928
-0.06454829  0.0016233459
-0.06452229  0.0016232008
-0.06449629  0.0016230573
-0.06447029  0.0016229156
-0.06444429  0.0016227757
-0.06441829  0.0016226377
-0.06439229  0.0016225014
-0.06436629  0.0016223671
-0.06434029  0.0016222347
-0.06431429  0.0016221042
-0.06428829  0.0016219757
-0.06426229  0.0016218492
-0.06423628  0.0016217247
-0.06421028  0.0016216023
-0.06418428  0.0016214820
-0.06415828  0.0016213638
-0.06413228  0.0016212477
-0.06410628  0.0016211339
-0.06408028  0.0016210222
-0.06405428  0.0016209128
-0.06402828  0.0016208057
-0.06400228  0.0016207008
-0.06397628  0.0016205983
-0.06395028  0.0016204981
-0.06392428  0.0016204004
-0.06389828  0.0016203050
-0.06387228  0.0016202121
-0.06384628  0.0016201217
-0.06382028  0.0016200338
-0.06379428  0.0016199484
-0.06376828  0.0016198655
-0.06374227  0.0016197853
-0.06371627  0.0016197077
-0.06369027  0.0016196327
-0.06366427  0.0016195604
-0.06363827  0.0016194908
-0.06361227  0.0016194240
-0.06358627  0.0016193599
-0.06356027  0.0016192985
-0.06353427  0.0016192400
-0.06350827  0.0016191844
-0.06348227  0.0016191316
-0.06345627  0.0016190817
-0.06343027  0.0016190348
-0.06340427  0.0016189908
-0.06337827  0.0016189497
-0.06335227  0.0016189117
-0.06332627  0.0016188767
-0.06330027  0.0016188448
-0.06327427  0.0016188159
-0.06324826  0.0016187902
-0.06322226  0.0016187676
-0.06319626  0.0016187482
-0.06317026  0.0016187319
-0.06314426  0.0016187189
-0.06311826  0.0016187091
-0.06309226  0.0016187026
-0.06306626  0.0016186993
-0.06304026  0.0016186994
-0.06301426  0.0016187028
-0.06298826  0.0016187095
-0.06296226  0.0016187197
-0.06293626  0.0016187333
-0.06291026  0.0016187502
-0.06288426  0.0016187707
-0.06285826  0.0016187946
-0.06283226  0.0016188220
-0.06280626  0.0016188530
-0.06278026  0.0016188875
-0.06275426  0.0016189256
-0.06272825  0.0016189672
-0.06270225  0.0016190125
-0.06267625  0.0016190614
-0.06265025  0.0016191139
-0.06262425  0.0016191702
-0.06259825  0.0016192301
-0.06257225  0.0016192937
-0.06254625  0.0016193611
-0.06252025  0.0016194323
-0.06249425  0.0016195072
-0.06246825  0.0016195859
-0.06244225  0.0016196684
-0.06241625  0.0016197548
-0.06239025  0.0016198450
-0.06236425  0.0016199391
-0.06233825  0.0016200371
-0.06231225  0.0016201390
-0.06228625  0.0016202448
-0.06226025  0.0016203546
-0.06223424  0.0016204683
-0.06220824  0.0016205860
-0.06218224  0.0016207077
-0.06215624  0.0016208334
-0.06213024  0.0016209631
-0.06210424  0.0016210969
-0.06207824  0.0016212347
-0.06205224  0.0016213766
-0.06202624  0.0016215226
-0.06200024  0.0016216727
-0.06197424  0.0016218269
-0.06194824  0.0016219852
-0.06192224  0.0016221477
-0.06189624  0.0016223143
-0.06187024  0.0016224852
-0.06184424  0.0016226601
-0.06181824  0.0016228393
-0.06179224  0.0016230227
-0.06176624  0.0016232103
-0.06174023  0.0016234022
-0.06171423  0.0016235983
-0.06168823  0.0016237986
-0.06166223  0.0016240032
-0.06163623  0.0016242121
-0.06161023  0.0016244253
-0.06158423  0.0016246427
-0.06155823  0.0016248645
-0.06153223  0.0016250906
-0.06150623  0.0016253210
-0.06148023  0.0016255557
-0.06145423  0.0016257948
-0.06142823  0.0016260382
-0.06140223  0.0016262860
-0.06137623  0.0016265381
-0.06135023  0.0016267946
-0.06132423  0.0016270555
-0.06129823  0.0016273208
-0.06127223  0.0016275905
-0.06124622  0.0016278645
-0.06122022  0.0016281430
-0.06119422  0.0016284258
-0.06116822  0.0016287131
-0.06114222  0.0016290048
-0.06111622  0.0016293009
-0.06109022  0.0016296015
-0.06106422  0.0016299064
-0.06103822  0.0016302158
-0.06101222  0.0016305296
-0.06098622  0.0016308479
-0.06096022  0.0016311706
-0.06093422  0.0016314978
-0.06090822  0.0016318294
-0.06088222  0.0016321654
-0.06085622  0.0016325059
-0.06083022  0.0016328508
-0.06080422  0.0016332002
-0.06077822  0.0016335541
-0.06075222  0.0016339124
-0.06072621  0.0016342751
-0.06070021  0.0016346423
-0.06067421  0.0016350139
-0.06064821  0.0016353900
-0.06062221  0.0016357705
-0.06059621  0.0016361555
-0.06057021  0.0016365449
-0.06054421  0.0016369388
-0.06051821  0.0016373371
-0.06049221  0.0016377398
-0.06046621  0.0016381470
-0.06044021  0.0016385586
-0.06041421  0.0016389746
-0.06038821  0.0016393951
-0.06036221  0.0016398199
-0.06033621  0.0016402492
-0.06031021  0.0016406829
-0.06028421  0.0016411210
-0.06025821  0.0016415635
-0.06023220  0.0016420104
-0.06020620  0.0016424617
-0.06018020  0.0016429174
-0.06015420  0.0016433774
-0.06012820  0.0016438418
-0.06010220  0.0016443106
-0.06007620  0.0016447837
-0.06005020  0.0016452612
-0.06002420  0.0016457430
-0.05999820  0.0016462292
-0.05997220  0.0016467197
-0.05994620  0.0016472145
-0.05992020  0.0016477136
-0.05989420  0.0016482170
-0.05986820  0.0016487247
-0.05984220  0.0016492367
-0.05981620  0.0016497530
-0.05979020  0.0016502735
-0.05976420  0.0016507983
-0.05973819  0.0016513273
-0.05971219  0.0016518606
-0.05968619  0.0016523981
-0.05966019  0.0016529398
-0.05963419  0.0016534857
-0.05960819  0.0016540358
-0.05958219  0.0016545900
-0.05955619  0.0016551485
-0.05953019  0.0016557111
-0.05950419  0.0016562778
-0.05947819  0.0016568487
-0.05945219  0.0016574237
-0.05942619  0.0016580029
-0.05940019  0.0016585861
-0.05937419  0.0016591734
-0.05934819  0.0016597647
-0.05932219  0.0016603602
-0.05929619  0.0016609596
-0.05927019  0.0016615631
-0.05924418  0.0016621707
-0.05921818  0.0016627822
-0.05919218  0.0016633977
-0.05916618  0.0016640172
-0.05914018  0.0016646406
-0.05911418  0.0016652680
-0.05908818  0.0016658994
-0.05906218  0.0016665346
-0.05903618  0.0016671738
-0.05901018  0.0016678168
-0.05898418  0.0016684637
-0.05895818  0.0016691145
-0.05893218  0.0016697691
-0.05890618  0.0016704275
-0.05888018  0.0016710898
-0.05885418  0.0016717558
-0.05882818  0.0016724257
-0.05880218  0.0016730993
-0.05877618  0.0016737766
-0.05875018  0.0016744577
-0.05872417  0.0016751425
-0.05869817  0.0016758310
-0.05867217  0.0016765231
-0.05864617  0.0016772190
-0.05862017  0.0016779185
-0.05859417  0.0016786216
-0.05856817  0.0016793283
-0.05854217  0.0016800387
-0.05851617  0.0016807526
-0.05849017  0.0016814701
-0.05846417  0.0016821912
-0.05843817  0.0016829158
-0.05841217  0.0016836438
-0.05838617  0.0016843754
-0.05836017  0.0016851105
-0.05833417  0.0016858491
-0.05830817  0.0016865911
-0.05828217  0.0016873365
-0.05825617  0.0016880853
-0.05823016  0.0016888376
-0.05820416  0.0016895932
-0.05817816  0.0016903522
-0.05815216  0.0016911145
-0.05812616  0.0016918801
-0.05810016  0.0016926491
-0.05807416  0.0016934213
-0.05804816  0.0016941969
-0.05802216  0.0016949757
-0.05799616  0.0016957577
-0.05797016  0.0016965429
-0.05794416  0.0016973314
-0.05791816  0.0016981231
-0.05789216  0.0016989179
-0.05786616  0.0016997159
-0.05784016  0.0017005170
-0.05781416  0.0017013212
-0.05778816  0.0017021286
-0.05776216  0.0017029390
-0.05773615  0.0017037525
-0.05771015  0.0017045691
-0.05768415  0.0017053886
-0.05765815  0.0017062113
-0.05763215  0.0017070369
-0.05760615  0.0017078655
-0.05758015  0.0017086971
-0.05755415  0.0017095316
-0.05752815  0.0017103691
-0.05750215  0.0017112094
-0.05747615  0.0017120527
-0.05745015  0.0017128989
-0.05742415  0.0017137480
-0.05739815  0.0017145999
-0.05737215  0.0017154547
-0.05734615  0.0017163123
-0.05732015  0.0017171727
-0.05729415  0.0017180359
-0.05726815  0.0017189018
-0.05724214  0.0017197706
-0.05721614  0.0017206421
-0.05719014  0.0017215163
-0.05716414  0.0017223933
-0.05713814  0.0017232729
-0.05711214  0.0017241553
-0.05708614  0.0017250403
-0.05706014  0.0017259280
-0.05703414  0.0017268183
-0.05700814  0.0017277113
-0.05698214  0.0017286069
-0.05695614  0.0017295051
-0.05693014  0.0017304059
-0.05690414  0.0017313093
-0.05687814  0.0017322152
-0.05685214  0.0017331238
-0.05682614  0.0017340348
-0.05680014  0.0017349484
-0.05677414  0.0017358645
-0.05674813  0.0017367831
-0.05672213  0.0017377042
-0.05669613  0.0017386278
-0.05667013  0.0017395539
-0.05664413  0.0017404824
-0.05661813  0.0017414134
-0.05659213  0.0017423468
-0.05656613  0.0017432826
-0.05654013  0.0017442209
-0.05651413  0.0017451615
-0.05648813  0.0017461046
-0.05646213  0.0017470500
-0.05643613  0.0017479979
-0.05641013  0.0017489480
-0.05638413  0.0017499006
-0.05635813  0.0017508555
-0.05633213  0.0017518127
-0.05630613  0.0017527723
-0.05628013  0.0017537342
-0.05625413  0.0017546984
-0.05622812  0.0017556649
-0.05620212  0.0017566338
-0.05617612  0.0017576049
-0.05615012  0.0017585783
-0.05612412  0.0017595540
-0.05609812  0.0017605320
-0.05607212  0.0017615122
-0.05604612  0.0017624947
-0.05602012  0.0017634794
-0.05599412  0.0017644664
-0.05596812  0.0017654557
-0.05594212  0.0017664472
-0.05591612  0.0017674409
-0.05589012  0.0017684368
-0.05586412  0.0017694350
-0.05583812  0.0017704354
-0.05581212  0.0017714380
-0.05578612  0.0017724429
-0.05576012  0.0017734499
-0.05573411  0.0017744592
-0.05570811  0.0017754706
-0.05568211  0.0017764843
-0.05565611  0.0017775002
-0.05563011  0.0017785183
-0.05560411  0.0017795385
-0.05557811  0.0017805610
-0.05555211  0.0017815857
-0.05552611  0.0017826126
-0.05550011  0.0017836416
-0.05547411  0.0017846729
-0.05544811  0.0017857064
-0.05542211  0.0017867420
-0.05539611  0.0017877799
-0.05537011  0.0017888199
-0.05534411  0.0017898622
-0.05531811  0.0017909067
-0.05529211  0.0017919533
-0.05526611  0.0017930022
